,keyword,title,author,rating,rating_NUM,review_NUM,summary
3370,natural language processing,Natural Language Processing and Information Retrieval,Tanveer Siddiqui,4.52,23,0,Natural Language Processing and Information Retrieval is a textbook designed to meet the requirements of engineering students pursuing undergraduate and postgraduate programs in computer science and information technology. The book attempts to bridge the gap between theory and practice and would also serve as a useful reference for professionals and researchers working on
3371,natural language processing,Natural Language Processing in Action,"Hobson Lane, Cole Howard, Hannes Hapke",4.04,28,4,"Natural Language Processing in Action is your guide to creating machines that understand human language using the power of Python with its ecosystem of packages dedicated to NLP and AI! You'll start with a mental model of how a computer learns to read and interpret language. Then, you'll discover how to train a Python-based NLP machine to recognize patterns and extract"
3372,natural language processing,Neural Network Methods for Natural Language Processing,"Yoav Goldberg, Graeme Hirst",4.62,42,6,Table of Contents:PrefaceAcknowledgmentsIntroductionLearning Basics and Linear ModelsFrom Linear Models to Multi-layer PerceptronsFeed-forward Neural NetworksNeural Network TrainingFeatures for Textual DataCase Studies of NLP FeaturesFrom Textual Features to InputsLanguage ModelingPre-trained Word RepresentationsUsing Word EmbeddingsCase Study: A Feed-forward Architecture
3373,natural language processing,Natural Language Processing with Pytorch: Build Intelligent Language Applications Using Deep Learning,Delip Rao,3.95,21,5,"Natural Language Processing (NLP) provides boundless opportunities for solving problems in artificial intelligence, making products such as Amazon Alexa and Google Translate possible. If you're a developer or data scientist new to NLP and deep learning, this practical guide shows you how to apply these methods using PyTorch, a Python-based deep learning library.Authors"
3374,natural language processing,Foundations of Statistical Natural Language Processing,"Christopher Manning, Hinrich Schuetze",4.3,20,2,Statistical approaches to processing natural language text have become dominant in recent years. This foundational text is the first comprehensive introduction to statistical natural language processing (NLP) to appear. The book contains all the theory and algorithms needed for building NLP tools. It provides broad but rigorous coverage of mathematical and linguistic
3375,natural language processing,Python Text Processing with NLTK 2.0 Cookbook: Over 80 Practical Recipes for Using Python's NLTK Suite of Libraries to Maximize Your Natural Language Processing Capabilities,Jacob Perkins,3.96,47,2,Editorial Reviews - Python Text Processing With Nltk 2.0 Cookbook
3376,natural language processing,The Handbook of Computational Linguistics and Natural Language Processing,"Alexander Clark, Chris        Fox, Shalom Lappin",4.56,9,0,"This comprehensive reference work provides an overview of the concepts, methodologies, and applications in computational linguistics and natural language processing (NLP).Features contributions by the top researchers in the field, reflecting the work that is driving the discipline forward Includes an introduction to the major theoretical issues in these fields, as well as"
3377,natural language processing,Practical Natural Language Processing: A Comprehensive Guide to Building Real-world NLP systems,"Sowmya Vajjala, Bodhisattwa Majumder, Anuj Gupta, Harshit Surana",4,13,3,"If you want to build, iterate and scale NLP systems in a business setting and to tailor them for various industry verticals, this is your guide.Consider the task of building a chatbot or text classification system at your organization. In the beginning, there may be little or no data to work with. At this point, a basic solution that uses rule based systems or traditional"
3378,natural language processing,Linguistic Fundamentals for Natural Language Processing: 100 Essentials from Morphology and Syntax,Emily M. Bender,3.79,14,4,"Many NLP tasks have at their core a subtask of extracting the dependencies-who did what to whom-from natural language sentences. This task can be understood as the inverse of the problem solved in different ways by diverse human languages, namely, how to indicate the relationship between different parts of a sentence. Understanding how languages solve the problem can be"
3379,natural language processing,Introduction to Natural Language Processing,Jacob Eisenstein,4.13,8,1,"A survey of computational methods for understanding, generating, and manipulating human language, which offers a synthesis of classical representations and algorithms with contemporary machine learning techniques.This textbook provides a technical perspective on natural language processingmethods for building computer software that understands, generates, and manipulates"
3380,natural language processing,Graph-Based Natural Language Processing and Information Retrieval,"Rada Mihalcea, Dragomir Radev",4.19,16,0,"Graph theory and the fields of natural language processing and information retrieval are well-studied disciplines. Traditionally, these areas have been perceived as distinct, with different algorithms, different applications, and different potential end-users. However, recent research has shown that these disciplines are intimately connected, with a large variety of"
3381,natural language processing,Natural Language Processing,Ela Kumar,3.5,18,0, 
3382,natural language processing,Building Chatbots with Python: Using Natural Language Processing and Machine Learning,Sumit Raj,4.05,20,2,"Build your own chatbot using Python and open source tools. This book begins with an introduction to chatbots where you will gain vital information on their architecture. You will then dive straight into natural language processing with the natural language toolkit (NLTK) for building a custom language processing platform for your chatbot. With this foundation, you will"
3383,natural language processing,Natural Language Processing In Lisp: An Introduction To Computational Linguistics,Gerald Gazdar,3.86,7,0, 
3384,natural language processing,Introduction to Natural Language Processing: Concepts and Fundamentals for Beginners,Michael Walker,3.63,16,3,***** BUY NOW (will soon return to 12.99 $) ***** Are you thinking of learning more about Natural Language Processing (NLP)? (For Absolute Beginners) This book is for you. It would seek to explain common terms and algorithms in an intuitive way. The authors used a progressive approach whereby we start out slowly and improve on the complexity of our solutions. This book
3385,natural language processing,"SPEECH AND LANGUAGE PROCESSING AN INTRODUCTION TO NATURAL LANGUAGE PROCESSING, 2ND EDITION",JURAFSKY D. ET. AL,4.67,12,0, 
3386,natural language processing,Artificial Intelligence and Machine Learning 2.0: With Natural Language Processing using Python 3.7,Narendra Mohan Mittal,5,36,34,"How to Use This Book This book is for Students, data scientists, machine learning and artificial intelligence experts and professionals, and researchers in academia who want to understand the understanding of machine learning approaches/algorithms and artificial intelligence in practice using Python 3.7. This book presents some common machine learning and artificial"
3387,natural language processing,Deep Learning with Python: With Natural Language Processing,Narendra Mohan Mittal,5,36,34,"How to Use This Book This book is for Students, data scientists, Deep Learning experts and professionals, and researchers in academia who want to understand the understanding of machine learning approaches/algorithms in practice using Python. This book presents some common machine and deep learning and associated technologies and their relationship. It will help the"
3388,natural language processing,"Natural Language Processing in Python: Master Data Science and Machine Learning for spam detection, sentiment analysis, latent semantic analysis, and article spinning (Machine Learning in Python)",Lazy Programmer,4.21,14,1,"Recently, Microsofts Twitter bot Tay was released into the wild, and quickly began making racist and hateful statements after learning from other Twitter users. The technology behind this? Natural language processing. NLP is the use of machine learning algorithms for problems that involve text. Do you ever wonder why you get much less spam in your inbox these days"
3389,natural language processing,"SPEECH AND LANGUAGE PROCESSING AN INTRODUCTION TO NATURAL LANGUAGE PROCESSING, 2ND EDITION",JURAFSKY D. ET. AL,4.67,12,0, 
3390,natural language processing,Handbook of Natural Language Processing,"Nitin Indurkhya, Fred J. Damerau",3.43,7,4,"The Handbook of Natural Language Processing, Second Edition presents practical tools and techniques for implementing natural language processing in computer systems. Along with removing outdated material, this edition updates every chapter and expands the content to include emerging areas, such as sentiment analysis.New to the Second EditionGreater prominence of"
3391,natural language processing,Natural Language Processing: A Quick Introduction to NLP with Python and NLTK (Step-by-Step Tutorial for Beginners),Samuel Burns,4.25,8,0,"Natural language processing (NLP) is about developing applications and services that are able to understand human languages. In this perfect Natural Language Processing Tutorial, we will use Python NLTK library. Natural language toolkit (NLTK) is the most popular library for natural language processing (NLP) which was written in Python and has a big community behind it."
3392,natural language processing,Hands On Natural Language Processing with TensorFlow: Concepts and Applications,Michael Walker,3.67,3,0,***BUY NOW (Will soon return to 25.59) ******Free eBook for customers who purchase the print book from Amazon*** Are you thinking of learning more Natural Language Processing (NLP) using TensorFlow? This book is for you. It would seek to explain common terms and algorithms in an intuitive way. The authors used a progressive approach whereby we start out slowly and
3393,natural language processing,Natural Language Processing with Java (Community Experience Distilled),Richard M. Reese,3.83,6,2,Explore various approaches to organize and extract useful text from unstructured data using Java About This Book Integrate basic tasks to tackle more complex NLP problems Train NLP models to address domain-specific problem areas Learn to use a variety of core NLP techniques with this pragmatic guide Who This Book Is For If you are a Java programmer who wants to learn about
3394,natural language processing,Natural Language Processing with PyTorch,"Delip Rao, Brian McMahan",3.5,2,0,"All Indian Reprints of O'Reilly are printed in Greyscale. Natural Language Processing (NLP) provides boundless opportunities for solving problems in artificial intelligence, making products such as Amazon Alexa and Google Translate possible. If youre a developer or data scientist new to NLP and deep learning, this practical guide shows you how to apply these methods using"
3395,natural language processing,Natural Language Processing with PyTorch: Build Intelligent Language Applications Using Deep Learning,"Delip Rao, Brian McMahan",4.5,4,1,"Natural Language Processing (NLP) provides boundless opportunities for solving problems in artificial intelligence, making products such as Amazon Alexa and Google Translate possible. If youre a developer or data scientist new to NLP and deep learning, this practical guide shows you how to apply these methods using PyTorch, a Python-based deep learning library.Authors"
3396,natural language processing,Natural Language Processing With Python: Natural Language Processing Using NLTK,Frank Millstein,3.6,10,1,"Natural Language Processing With Python This book is a perfect beginner's guide to natural language processing. It is offering an easy to understand guide to implementing NLP techniques using Python. Natural language processing has been around for more than fifty years, but just recently with greater amounts of data present and better computational powers, it has gained a"
3397,natural language processing,Natural Language Processing and Text Mining,"Anne Kao, Stephen R. Poteet",4.13,8,0, 
3398,natural language processing,Deep Learning in Natural Language Processing,"Li Deng, Yang Liu",5,5,0,"In recent years, deep learning has fundamentally changed the landscapes of a number of areas in artificial intelligence, including speech, vision, natural language, robotics, and game playing. In particular, the striking success of deep learning in a wide variety of natural language processing (NLP) applications has served as a benchmark for the advances in one of the most"
3399,natural language processing,Deep Learning with Text: A Modern Approach to Natural Language Processing with Python and Keras,"Patrick Harrison, Matthew Honnibal",0,0,0,"The advent of deep learning has been transformative for many difficult problems in machine learning, often delivering breakthrough performance compared with previous techniques. This paradigm shift has swept the field of natural language processing, where an emerging deep-learning approach has set the state of the art in text categorization, information extraction,"
3400,natural language processing,Deep Learning: Natural Language Processing in Python with Recursive Neural Networks: Recursive Neural (Tensor) Networks in Theano (Deep Learning and Natural Language Processing Book 3),Lazy Programmer,4.25,4,0,"The first 2 books in this series focused on word embeddings using 2 novel techniques: Word2Vec and GLoVe. In this book, we return to a classic NLP problem: sentiment analysis. Classification performance on the sentiment analysis task had plateaued for many years, due to not being able to handle negation, which is essentially because existing models failed to account for"
3401,natural language processing,Text Analytics with Python: A Practitioner's Guide to Natural Language Processing,Dipanjan Sarkar,4.25,4,0,"Leverage Natural Language Processing (NLP) in Python and learn how to set up your own robust environment for performing text analytics. This second edition has gone through a major revamp and introduces several significant changes and new topics based on the recent trends in NLP. Youll see how to use the latest state-of-the-art frameworks in NLP, coupled with machine"
3402,natural language processing,Introduction to Arabic Natural Language Processing (Synthesis Lectures on Human Language Technologies),Nizar Habash,4.17,6,0,"This book provides system developers and researchers in natural language processing and computational linguistics with the necessary background information for working with the Arabic language. The goal is to introduce Arabic linguistic phenomena and review the state-of-the-art in Arabic processing. The book discusses Arabic script, phonology, orthography, morphology,"
3403,natural language processing,Learning to Rank for Information Retrieval and Natural Language Processing,Hang Li,4,2,1,"Learning to rank refers to machine learning techniques for training the model in a ranking task. Learning to rank is useful for many applications in information retrieval, natural language processing, and data mining. Intensive studies have been conducted on the problem recently and significant progress has been made. This lecture gives an introduction to the area"
3404,natural language processing,Deep Learning: Natural Language Processing in Python with Word2Vec: Word2Vec and Word Embeddings in Python and Theano (Deep Learning and Natural Language Processing Book 1),Lazy Programmer,3.5,4,0,Word2Vec Word2Vec is a set neural network algorithms that have gotten a lot of attention in recent years as part of the re-emergence of deep learning in AI. The idea that one can represent words and concepts as vectors is not new. The ability to do it effectively and generate noteworthy results is. Word2Vec algorithms are especially interesting because they allow us to
3405,natural language processing,Introduction to Arabic Natural Language Processing,Nizar Y Habash,4,2,0,"This book provides system developers and researchers in natural language processing and computational linguistics with the necessary background information for working with the Arabic language. The goal is to introduce Arabic linguistic phenomena and review the state-of-the-art in Arabic processing. The book discusses Arabic script, phonology, orthography, morphology,"
3406,natural language processing,Mastering Natural Language Processing with Python,"Deepti Chopra, Nisheeth Joshi, Iti Mathur",3.4,5,1, 
3407,natural language processing,Mastering Natural Language Processing with Python,"Deepti Chopra, Nisheeth Joshi, Iti Mathur",3.4,5,1, 
3408,natural language processing,Natural Language Processing Using Python,Yuli Vasiliev,3.67,6,1,"An introduction to natural language processing with Python using spaCy, a leading Python natural language processing library.Smart Natural Language Processing with Python is an introduction to natural language processing (NLP), the task of converting human language into data that a computer can process. The book uses spaCy, a leading Python library for NLP, to guide"
3409,natural language processing,Hands-On Natural Language Processing with Python: A practical guide to applying deep learning architectures to your NLP applications,"Rajesh Arumugam, Rajalingappaa Shanmugamani",5,2,0, 
3410,natural language processing,Natural Language Processing In Prolog: An Introduction To Computational Linguistics,"Gerald Gazdar, Chris Mellish",4,3,0, 
3411,natural language processing,Python Natural Language Processing,Jalaj Thanaki,4.33,3,1,Leverage the power of machine learning and deep learning to extract information from text data About This Book - Implement Machine Learning and Deep Learning techniques for efficient natural language processing - Get started with NLTK and implement NLP in your applications with ease - Understand and interpret human languages with the power of text analysis via Python Who
3412,natural language processing,Linguistic Fundamentals for Natural Language Processing: 100 Essentials from Semantics and Pragmatics (Synthesis Lectures on Human Language Technologies),"Emily M. Bender, Alex Lascarides, Graeme Hirst",4.75,4,0, 
3413,natural language processing,Natural Language Processing and Computational Linguistics,Bhargav Srinivasa-Desikan,5,3,1, 
3414,natural language processing,Representation Learning for Natural Language Processing,"Zhiyuan Liu, Yankai Lin, Maosong Sun",0,0,0, 
3415,natural language processing,Natural Language Processing for PROLOG Programmers,Michael A. Covington,3.6,5,0,"An examination of natural language processing in Prolog for those who know Prolog but not linguistics, this book enables students to move quickly into writing and working in useful software. It features many working computer programs that implement subsystems of a natural language processor. These programs are designed to be understood in isolation from one another and are"
3416,natural language processing,Natural Language Processing: Python and NLTK,"Nitin Hardeniya, Jacob Perkins, Deepti Chopra, Nisheeth Joshi, Iti Mathur",3,2,0,"Learn to build expert NLP and machine learning projects using NLTK and other Python libraries About This Book Break text down into its component parts for spelling correction, feature extraction, and phrase transformation Work through NLP concepts with simple and easy-to-follow programming recipes Gain insights into the current and budding research topics of NLP Who This"
3417,natural language processing,Deep Learning: Natural Language Processing in Python with GLoVe: From Word2Vec to GLoVe in Python and Theano (Deep Learning and Natural Language Processing),Lazy Programmer,5,3,0,Word2Vec and GLoVe Word2Vec is a set neural network algorithms that have gotten a lot of attention in recent years as part of the re-emergence of deep learning in AI. The idea that one can represent words and concepts as vectors is not new. The ability to do it effectively and generate noteworthy results is. Word2Vec algorithms are especially interesting because they
3418,natural language processing,Natural Language Processing: An Information Access Perspective,Kavi Narayana Murthy,3.33,3,0,"The book covers foundations of natural language processing as also applications such as information retrieval, information extract, text categorization, autmoatic summarization and machine translation. Linguistic as well as statistical view points are included. Examples and illustrations are drawn from Indian languages. Current state and future directions are indicated."
3419,natural language processing,Natural Language Processing with Java and LingPipe Cookbook,"Breck Baldwin, Krishna Dayanidhi",4,5,1,Over 60 effective recipes to develop your Natural Language Processing (NLP) skills quickly and effectively
3420,natural language processing,Multilingual Natural Language Processing Applications: From Theory to Practice,"Imed Zitouni, Daniel M. Bikel",2,3,0,"""Multilingual Natural Language Processing Applications ""is the first comprehensive single-source guide to building robust and accurate multilingual NLP systems. Edited by two leading experts, it integrates cutting-edge advances with practical solutions drawn from extensive field experience. Part I introduces the core concepts and theoretical foundations of modern"
3421,natural language processing,Turkish Natural Language Processing,"Kemal Oflazer, Murat Saraclar",5,3,0,"This book brings together work on Turkish natural language and speech processing over the last 25 years, covering numerous fundamental tasks ranging from morphological processing and language modeling, to full-fledged deep parsing and machine translation, as well as computational resources developed along the way to enable most of this work. Owing to its complex morphology"
3422,natural language processing,Deep Learning for Natural Language Processing,Stephan Raaijmakers,0,0,0,"Humans do a great job of reading text, identifying key ideas, summarizing, making connections, and other tasks that require comprehension and context. Recent advances in deep learning make it possible for computer systems to achieve similar results. Deep Learning for Natural Language Processing teaches you to apply deep learning methods to natural language processing (NLP)"
3423,natural language processing,Deep Learning for Natural Language Processing: Creating Neural Networks with Python,"Palash Goyal, Sumit Pandey",1.5,2,1,"Discover the concepts of deep learning used for natural language processing (NLP), with full-fledged examples of neural network models such as recurrent neural networks, long short-term memory networks, and sequence-2-sequence models.You'll start by covering the mathematical prerequisites and the fundamentals of deep learning and NLP with practical examples. The first"
3424,natural language processing,Natural Language Processing of Semitic Languages,Imed Zitouni,4,4,0,"Research in Natural Language Processing (NLP) has rapidly advanced in recent years, resulting in exciting algorithms for sophisticated processing of text and speech in various languages. Much of this work focuses on English; in this book we address another group of interesting and challenging languages for NLP research: the Semitic languages. The Semitic group of languages"
3425,natural language processing,Applied Natural Language Processing with Python: Implementing Machine Learning and Deep Learning Algorithms for Natural Language Processing,Taweh Beysolow II,3,3,0,"Learn to harness the power of AI for natural language processing, performing tasks such as spell check, text summarization, document classification, and natural language generation. Along the way, you will learn the skills to implement these methods in larger infrastructures to replace existing code or create new algorithms. Applied Natural Language Processing with"
3426,natural language processing,Natural Language Processing with Python Cookbook: Over 60 recipes to implement text analytics solutions using deep learning principles,"Krishna Bhavsar, Naresh Kumar, Pratap Dangeti",3,2,0,Learn the tricks and tips that will help you design Text Analytics solutions About This Book Independent recipes that will teach you how to efficiently perform Natural Language Processing in Python Use dictionaries to create your own named entities using this easy-to-follow guide Learn how to implement NLTK for various scenarios with the help of example-rich recipes to
3427,natural language processing,Introduction To Natural Language Processing,Mary Dee Harris,4,3,0, 
3428,natural language processing,"Beginning Natural Language Processing: Explore and learn natural language processing with GenSim, SpaCy, and Keras",Bhargav Srivinasa-Desikan,0,0,0,"Learn NLP working through data and understand statistical NLP and deep learning Key Features A soup-to-nuts introduction to natural language processing A introduction to 4 language processing frameworks, each with their strengths and particular application area An introduction to NLP with deep learning and Keras. Book Description Natural language processing is like the"
3429,natural language processing,Deep Learning for Natural Language Processing: Develop Deep Learning Models for your Natural Language Problems,Jason  Brownlee,5,2,0,"Deep learning methods are achieving state-of-the-art results on challenging machine learning problems such as describing photos and translating text from one language to another. In this new laser-focused Ebook, finally cut through the math, research papers and patchwork descriptions about natural language processing. Using clear explanations, standard Python libraries and"
3430,natural language processing,Natural Language Processing for Social Media,"Atefeh Farzindar, Diana Inkpen",4.67,3,0,"In recent years, online social networking has revolutionized interpersonal communication. The newer research on language analysis in social media has been increasingly focusing on the latter's impact on our daily lives, both on a personal and a professional level. Natural language processing (NLP) is one of the most promising avenues for social media data processing. It is"
3431,natural language processing,Machine Learning with Pyspark: With Natural Language Processing and Recommender Systems,Pramod Singh,3.25,4,1,"Build machine learning models, natural language processing applications, and recommender systems with PySpark to solve various business challenges. This book starts with the fundamentals of Spark and its evolution and then covers the entire spectrum of traditional machine learning algorithms along with natural language processing and recommender systems using PySpark."
3432,natural language processing,Natural Language Processing for Hackers: Learn to build awesome apps that can understand people,George-Bogdan Ivanov,3.67,6,0,"This is not your typical research-oriented book that exposes the theoretical approach and uses clean datasets that you can only find in introductory courses and never in the real world. This is a hands-on, practical course on getting started with Natural Language Processing and learning key concepts while coding. No guesswork required. Throughout the book, you'll get to"
3433,natural language processing,Natural Language Processing Fundamentals: Build intelligent applications that can interpret the human language to deliver impactful results,"Sohom Ghosh, Dwight Gunning",3.67,3,0, 
3434,natural language processing,Natural Language Processing Crash Course for Beginners: Theory and Applications of NLP using TensorFlow 2.0 and Keras,AI Publishing,3,1,0, 
3435,natural language processing,Readings in Natural Language Processing,Barbara J. Grosz,4,1,0,"Focusing on the central issues of representation, reasoning, and recognition, this volume brings together key papers in natural language processing. Thirty-eight articles, spanning twenty-four years, provide an introduction to the field and a wide-ranging reference collection for students and researchers. A general introduction by the editors discusses important"
3436,natural language processing,Natural Language Processing for Historical Texts,Michael Piotrowski,3.33,3,1,"More and more historical texts are becoming available in digital form. Digitization of paper documents is motivated by the aim of preserving cultural heritage and making it more accessible, both to laypeople and scholars. As digital images cannot be searched for text, digitization projects increasingly strive to create digital text, which can be searched and otherwise"
3437,natural language processing,Natural Language Processing for the Working Programmer,"Daniel de Kok, Harm Brouwer",0,0,0, 
3438,natural language processing,Natural Language Processing with Python Quick Start Guide: Going from a Python developer to an effective Natural Language Processing Engineer,Nirant Kasliwal,5,2,0, 
3439,natural language processing,"Automatic Summarization (Natural Language Processing, 3",Inderjeet Mani,4,1,0,"With the explosion in the quantity of on-line text and multimedia information in recent years, there has been a renewed interest in automatic summarization. This book provides a systematic introduction to the field, explaining basic definitions, the strategies used by human summarizers, and automatic methods that leverage linguistic and statistical knowledge to produce"
3440,natural language processing,Natural Language Processing Recipes: Unlocking Text Data with Machine Learning and Deep Learning using Python,"Akshay Kulkarni, Adarsha Shivananda",3,2,1,"Implement natural language processing applications with Python using a problem-solution approach. This book has numerous coding exercises that will help you to quickly deploy natural language processing techniques, such as text classification, parts of speech identification, topic modeling, text summarization, text generation, entity extraction, and sentiment"
3441,natural language processing,Handbook of Natural Language Processing and Machine Translation: Darpa Global Autonomous Language Exploitation,"Joseph Olive, Caitlin Christianson, John McCary",5,2,0,"This comprehensive handbook, written by leading experts in the field, details the groundbreaking research conducted under the breakthrough GALE program--The Global Autonomous Language Exploitation within the Defense Advanced Research Projects Agency (DARPA), while placing it in the context of previous research in the fields of natural language and signal processing,"
3442,natural language processing,Biomedical Natural Language Processing,"Kevin Bretonnel Cohen, Dina Demner-Fushman",4.33,3,0,"Biomedical Natural Language Processing is a comprehensive tour through the classic and current work in the field. It discusses all subjects from both a rule-based and a machine learning approach, and also describes each subject from the perspective of both biological science and clinical medicine. The intended audience is readers who already have a background in natural"
3443,natural language processing,Bayesian Analysis in Natural Language Processing,Shay Cohen,5,1,0,"Natural language processing (NLP) went through a profound transformation in the mid-1980s when it shifted to make heavy use of corpora and data-driven techniques to analyze language. Since then, the use of statistical techniques in NLP has evolved in several ways. One such example of evolution took place in the late 1990s or early 2000s, when full-fledged Bayesian"
3444,natural language processing,"Natural Language Processing and Machine Learning for Data Scientist's using Python: How I Made a Huge Database, Predicted the Future, and Know that I Can Pass the Turing Test",Guermo Isaac,1,1,0,"This book covers a wide range of methods that can be used in parsing, processing language, creating dialogue-based systems (chat bots), and provides the techniques needed to create a ""central system"", a system of thought, that can be used for a variety of not only intelligent applications but also intelligent devices."
3445,natural language processing,Natural Language Processing: A Paninian Perspective,"Ashkar Bharati, Rajeev Sangal, Vineet Chaitanya",5,2,0,This book is presented with a paninian perspective [Panini 500 B was a grammarian and well known for his contribution to the grammar and structure of the language.] It introduces three western grammar frameworks using examples from English.
3446,natural language processing,PROLOG for Natural Language Processing,"Annie Gal, Guy Lapalme",5,1,0,"Covering a wide range of important topics in Natural Language Processing (NLP), the text is based on logic. Offers state-of-the-art resumes on each subject introduced, a selection of working programs, bibliographic references and extensive appendices which give full listings of all the programs presented. The programming language used in the examples provided is Prolog"
3447,natural language processing,Natural Language Processing and Knowledge Representation: Language for Knowledge and Knowledge for Language,"Lucja M. Iwanska, Stuart C. Shapiro",3.33,3,0,"The essays in this interdisciplinary book cover a range of implementations and designs, from formal computational models to large-scale NL processing systems.Natural language (NL) refers to human language--complex, irregular, diverse, with all its philosophical problems of meaning and context. Setting a new direction in AI research, this book explores the development of"
3448,natural language processing,Semi-Supervised Learning and Domain Adaptation in Natural Language Processing,Anders S©ªgaard,3,4,1,"This book introduces basic supervised learning algorithms applicable to natural language processing (NLP) and shows how the performance of these algorithms can often be improved by exploiting the marginal distribution of large amounts of unlabeled data. One reason for that is data sparsity, i.e., the limited amounts of data we have available in NLP. However, in most"
3449,natural language processing,"Hands-On Natural Language Processing with PyTorch 1.x: Build smart, AI-driven linguistic applications using deep learning and NLP techniques",Thomas Dop,4,1,0, 
3450,natural language processing,Challenges in Natural Language Processing,Madeleine Bates,3,2,0,"Though natural language processing has come far in the past twenty years, the technology has not achieved a major impact on society. Is this because of some fundamental limitation that cannot be overcome? Or because there has not been enough time to refine and apply theoretical work already done? Editors Madeleine Bates and Ralph Weischedel believe it is neither; they feel"
3451,natural language processing,Spotting and Discovering Terms Through Natural Language Processing,Christian Jacquemin,3,1,0,"Christian Jacquemin shows how the power of natural language processing (NLP) can be used to advance text indexing and information retrieval (IR).In this book Christian Jacquemin shows how the power of natural language processing (NLP) can be used to advance text indexing and information retrieval (IR). Jacquemin's novel tool is FASTR, a parser that normalizes terms and"
3452,natural language processing,"Subsymbolic Natural Language Processing: An Integrated Model of Scripts, Lexicon, and Memory",Risto Miikkulainen,4,1,0,"Risto Miikkulainen draws on recent connectionist work in language comprehension to create a model that can understand natural language. Using the DISCERN system as an example, he describes a general approach to building high-level cognitive models from distributed neural networks and shows how the special properties of such networks are useful in modeling human"
3453,natural language processing,Reversibility in natural language processing,Gertjan van Noord,3,1,0, 
3454,natural language processing,Natural Language Processing with TensorFlow: Teach language to machines using Python's deep learning library,Thushan Ganegedara,0,0,0, 
3455,natural language processing,Evaluating Natural Language Processing Systems: An Analysis and Review,Karen Sparck Jones,0,0,0,"This comprehensive state-of-the-art book is the first devoted to the important and timely issue of evaluating NLP systems. It addresses the whole area of NLP system evaluation, including aims and scope, problems and methodology.The authors provide a wide-ranging and careful analysis of evaluation concepts, reinforced with extensive illustrations; they relate systems to"
3456,natural language processing,Natural Language Processing for the Semantic Web,"Diana Maynard, Kalina Bontcheva, Isabelle Augenstein",3,1,0,"This book introduces core natural language processing (NLP) technologies to non-experts in an easily accessible way, as a series of building blocks that lead the user to understand key technologies, why they are required, and how to integrate them into Semantic Web applications. Natural language processing and Semantic Web technologies have different, but complementary"
3457,natural language processing,Natural Language Processing Succinctly,Joseph D. Booth,3,1,1,"OVERVIEWAI assistants represent a significant frontier for development. But the complexities of such systems pose a significant barrier for developers. In Natural Language Processing Succinctly, author Joseph Booth will guide readers through designing a simple system that can interpret and provide reasonable responses to written English text. With this foundation, readers"
3458,natural language processing,Connectionist Natural Language Processing: Readings from Connection Science',Noel Sharkey,3,2,0,"Connection science in a new information-processing paradigm which attempts to imitate the architecture and process of the brain, and brings together researchers from disciplines as diverse as computer science, physics, psychology, philosophy, linguistics, biology, engineering, neuroscience and AI. Work in Connectionist natural language processing (CNLP) is now expanding"
3459,natural language processing,Ontology and the Lexicon: A Natural Language Processing Perspective,"Chu-Ren Huang, Nicoletta Calzolari, Aldo Gangemi, Alessandro Lenci, Alessandro Oltramari, Laurent Prevot",0,0,0,"The relation between ontologies and language is currently at the forefront of natural language processing (NLP). Ontologies, as widely used models in semantic technologies, have much in common with the lexicon. A lexicon organizes words as a conventional inventory of concepts, while an ontology formalizes concepts and their logical relations. A shared lexicon is the"
3460,natural language processing,Natural Language Processing Recipes: Unlocking Text Data with Machine Learning and Deep Learning Using Python,"Akshay Kulkarni, Adarsha Shivananda",0,0,0,"Implement natural language processing applications with Python using a problem-solution approach. This book has numerous coding exercises that will help you to quickly deploy natural language processing techniques, such as text classification, parts of speech identification, topic modeling, text summarization, text generation, entity extraction, and sentiment analysis."
3461,natural language processing,Strategies for Natural Language Processing,"Lehnert, M.H. Ringle",0,0,0,"First published in 1982. Routledge is an imprint of Taylor & Francis, an informa company."
3462,natural language processing,Knowledge Systems and PROLOG: A Logical Approach to Expert Systems and Natural Language Processing,Adrian Walker,4,2,1, 
3463,natural language processing,Connectionist Natural Language Processing,Unknown,0,0,0,CNLP is an approach to natural language. This book brings together a comprehensive set of articles.
3464,natural language processing,Handbook of Natural Language Processing,"Dale/Moisl/Summ, Dale/Moisl/Summ",0,0,0,"This study explores the design and application of natural language text-based processing systems, based on generative linguistics, empirical copus analysis, and artificial neural networks. It emphasizes the practical tools to accommodate the selected system."
3465,natural language processing,Natural Language Processing (NLP): How the system of Natural Language Processing Works? In simple and in Non-Technical Terms,OnHeaven Media,3,2,0, 
3466,natural language processing,Natural Language Processing with Spark NLP: Learning to Understand Text at Scale,Alex Thomas,0,0,0, 
3467,natural language processing,Natural Language Processing for Social Media: Second Edition (Synthesis Lectures on Human Language Technologies),"Atefeh Farzindar, Diana Inkpen, Graeme Hirst",0,0,0, 
3468,natural language processing,Hands-On Python Natural Language Processing: Explore tools and techniques to analyze and process text with a view to building real-world NLP applications,"Aman Kedia, Mayank Rasu",0,0,0, 
3469,natural language processing,Coarse-To-Fine Natural Language Processing,"Slav Petrov, Eugene Charniak",0,0,0,"The impact of computer systems that can understand natural language will be tremendous. To develop this capability we need to be able to automatically and efficiently analyze large amounts of text. Manually devised rules are not sufficient to provide coverage to handle the complex structure of natural language, necessitating systems that can automatically learn from"
